,true_labels,predicted_labels
25818,0,0
78594,8,0
31974,0,12
39473,1,1
19461,0,0
47579,2,2
81246,9,9
31570,0,0
1349,0,0
87120,11,1
22711,0,0
18924,0,0
8535,0,0
22237,0,0
72639,7,20
86384,11,0
61164,4,4
63422,5,5
33116,1,1
67846,6,1
38183,1,3
87641,11,8
38592,1,1
26135,0,0
86802,11,11
1332,0,0
80057,9,9
118507,25,2
83587,10,18
23389,0,0
2854,0,0
90229,12,0
97744,15,0
84069,10,10
14377,0,0
27726,0,0
22691,0,0
18198,0,0
29161,0,0
54981,3,3
24777,0,0
94300,13,11
108346,19,9
104506,17,14
85611,10,7
75272,8,2
50839,2,2
24342,0,3
66792,5,1
9810,0,6
24655,0,0
53152,2,10
115714,23,10
3118,0,0
81834,9,11
84447,10,2
14203,0,0
44323,1,1
104160,17,14
105140,18,8
52211,2,2
45119,1,1
119200,26,3
57721,3,3
34410,1,1
29642,0,0
25844,0,0
68317,6,1
10154,0,0
61534,4,15
46780,1,1
65967,5,5
15177,0,0
8277,0,0
99091,15,4
99482,15,6
93364,13,17
75942,8,8
113699,22,13
50170,2,2
105394,18,2
69623,6,5
31271,0,0
81275,9,0
63354,5,5
51371,2,2
103956,17,0
102538,17,17
58291,3,3
42363,1,7
10056,0,4
43501,1,1
117659,24,1
98769,15,17
93434,13,3
65174,5,5
58814,4,0
10330,0,0
5381,0,0
100344,16,2
37278,1,1
77031,8,21
89538,12,0
83377,10,1
95587,14,14
25802,0,11
85446,10,10
112751,21,21
73966,7,18
65831,5,5
124218,30,15
14238,0,0
65194,5,5
66507,5,0
32528,0,0
83681,10,1
24840,0,13
116876,24,1
107046,19,9
47336,2,10
71937,7,2
10118,0,0
20014,0,0
28655,0,0
93082,13,14
102045,16,0
111643,21,2
33903,1,1
78530,8,8
81680,9,9
60932,4,0
27825,0,0
40233,1,7
79150,9,16
25686,0,0
40221,1,1
38246,1,6
53127,2,2
32082,0,0
37464,1,1
101573,16,3
60867,4,4
53710,3,3
123927,29,15
36768,1,7
46591,1,8
82272,9,9
77581,8,1
102695,17,25
102532,17,20
36883,1,1
41960,1,1
74412,7,7
95518,14,14
100193,16,14
18275,0,0
103279,17,17
53777,3,3
89549,12,4
109943,20,20
93403,13,24
99115,15,4
549,0,0
108718,19,16
32204,0,0
10425,0,0
75349,8,6
70625,6,6
28121,0,0
59983,4,4
44670,1,1
572,0,16
97940,15,4
33765,1,11
48546,2,2
89436,12,11
106012,18,18
120194,26,20
88038,11,20
61979,4,10
4896,0,0
81309,9,9
120298,26,1
47209,2,17
108236,19,16
8158,0,8
34498,1,1
102297,17,14
12116,0,0
85700,10,18
47615,2,2
34382,1,1
70058,6,0
45637,1,1
27418,0,0
2660,0,0
77488,8,4
12951,0,0
13479,0,0
20258,0,0
60421,4,0
73024,7,7
44848,1,10
47069,2,2
87045,11,1
56610,3,3
64395,5,5
26259,0,0
37680,1,8
100852,16,0
72579,7,7
67378,6,6
69244,6,25
46742,1,1
83515,10,0
5098,0,8
76654,8,1
102764,17,21
15911,0,0
98543,15,20
73341,7,7
85390,10,1
122715,28,28
90820,12,0
50146,2,2
68023,6,6
83631,10,1
91486,12,7
78415,8,17
98407,15,3
109270,20,20
123010,29,0
24038,0,0
115802,23,7
78184,8,5
116406,24,15
45956,1,1
96467,14,14
117601,24,5
73213,7,6
15031,0,0
68387,6,3
87639,11,11
28066,0,3
77791,8,22
114465,22,0
19686,0,0
30918,0,0
80708,9,13
35058,1,1
94744,14,15
31956,0,0
75612,8,11
6561,0,10
21664,0,0
43490,1,10
65758,5,5
65889,5,5
77553,8,15
65986,5,0
74125,7,7
100330,16,0
120003,26,1
68188,6,0
6650,0,0
98135,15,16
41863,1,24
69147,6,6
111295,20,20
122678,28,2
46254,1,0
81091,9,0
23739,0,0
73482,7,7
106275,18,6
8838,0,0
62252,4,4
41711,1,1
68386,6,6
109479,20,20
64001,5,18
79988,9,0
90828,12,12
77923,8,1
27880,0,0
15044,0,0
14169,0,0
26237,0,0
102013,16,0
77896,8,8
108683,19,9
113380,21,21
93570,13,13
51212,2,17
14009,0,0
100469,16,16
21842,0,4
83359,10,10
84965,10,7
1704,0,0
77187,8,1
24912,0,0
102196,16,9
108537,19,19
105870,18,18
20340,0,0
32447,0,0
114945,22,8
33626,1,1
5836,0,0
27733,0,0
21337,0,0
12345,0,2
48779,2,0
47891,2,2
23295,0,0
86932,11,1
88651,11,0
119303,26,6
34776,1,13
36103,1,12
9889,0,0
79124,9,4
29188,0,0
76538,8,1
49254,2,2
106380,18,1
114794,22,8
28264,0,0
71058,6,18
17037,0,0
62065,4,0
94149,13,1
79231,9,9
27589,0,0
101052,16,0
93267,13,0
32855,1,1
80611,9,11
69658,6,1
95776,14,24
118650,25,0
111364,21,2
79331,9,0
92806,13,0
74288,7,7
11922,0,0
119234,26,8
117994,25,2
21592,0,0
64722,5,6
61959,4,21
74970,7,1
7321,0,0
30914,0,1
112275,21,21
53824,3,15
25891,0,3
106030,18,18
63680,5,5
4961,0,0
25871,0,0
32661,0,1
54201,3,3
46816,1,1
52124,2,7
56285,3,15
79743,9,0
34095,1,1
5879,0,0
87887,11,0
85773,10,10
65732,5,1
78141,8,8
8893,0,0
113951,22,13
45368,1,1
97032,14,21
109088,19,11
6517,0,0
23169,0,3
2113,0,0
52676,2,2
61013,4,15
95068,14,14
18661,0,0
58604,3,3
51051,2,2
114870,22,14
75410,8,5
48150,2,18
39514,1,0
48358,2,2
82670,10,6
93062,13,21
71219,7,10
50616,2,21
99344,15,4
15766,0,0
11466,0,11
11567,0,9
98742,15,16
75468,8,14
120691,27,2
70616,6,1
110793,20,20
115489,23,7
43595,1,1
108972,19,19
1684,0,0
75879,8,7
117630,24,8
6657,0,0
21194,0,0
7431,0,0
24784,0,17
22808,0,4
44832,1,1
26514,0,0
107801,19,19
4081,0,0
62084,4,4
256,0,0
36121,1,2
111384,21,21
109843,20,2
84468,10,2
89164,12,0
50954,2,7
14535,0,0
119638,26,18
51422,2,2
53066,2,17
68521,6,1
119531,26,8
62721,4,1
66370,5,11
62494,4,4
20844,0,0
118180,25,4
19543,0,0
30952,0,0
6370,0,0
80959,9,12
79520,9,9
19242,0,0
95401,14,17
67527,6,3
49193,2,2
51683,2,2
48612,2,4
97874,15,0
98595,15,16
17865,0,0
57637,3,7
75316,8,25
92363,13,20
65895,5,5
96482,14,9
30329,0,0
81291,9,19
29571,0,2
12255,0,0
101803,16,16
3935,0,0
83966,10,3
85926,10,0
32073,0,0
31906,0,13
1501,0,0
95822,14,13
2787,0,17
85157,10,4
108740,19,0
20507,0,0
88183,11,11
10365,0,0
106487,18,18
60997,4,4
5809,0,0
42833,1,0
26330,0,0
82729,10,12
41494,1,1
97900,15,15
17342,0,0
103374,17,17
93824,13,5
76032,8,5
29216,0,0
123121,29,1
101542,16,16
3818,0,0
39858,1,1
33605,1,1
65489,5,1
56135,3,3
119785,26,8
96074,14,2
54778,3,13
4009,0,0
28966,0,0
64920,5,5
98077,15,20
112742,21,0
87577,11,11
92612,13,9
20262,0,0
31008,0,0
104557,17,0
70473,6,6
86525,11,0
84849,10,10
80347,9,16
11597,0,0
83825,10,2
71390,7,7
38475,1,1
101643,16,17
45130,1,1
14505,0,7
65404,5,21
66516,5,5
124711,30,30
101462,16,9
30577,0,0
52246,2,2
830,0,0
31165,0,0
70406,6,1
102529,17,3
100880,16,9
77628,8,1
82229,9,19
55260,3,3
23001,0,4
28467,0,0
35456,1,0
87133,11,11
53527,2,2
89153,12,12
11558,0,0
14777,0,0
102118,16,13
91989,13,1
29891,0,0
59972,4,2
79516,9,16
27093,0,0
59865,4,2
16638,0,0
113705,22,22
107233,19,4
5743,0,20
114549,22,21
4623,0,0
104652,17,1
78520,8,20
62756,4,0
109467,20,2
7363,0,13
107796,19,16
63584,5,5
19308,0,0
1405,0,0
80646,9,9
34086,1,1
64185,5,1
59579,4,16
84282,10,2
42474,1,1
72849,7,7
113239,21,15
47294,2,2
68989,6,6
44060,1,1
109361,20,17
75305,8,1
85037,10,10
21920,0,0
110850,20,1
22338,0,0
39506,1,1
45787,1,1
84549,10,10
2744,0,0
116609,24,15
1880,0,0
37250,1,0
5866,0,0
59861,4,4
9526,0,0
29803,0,0
88703,11,11
21564,0,0
46860,1,1
10180,0,0
99773,16,9
47970,2,2
5616,0,0
82041,9,16
98558,15,0
40919,1,7
42619,1,7
122950,29,9
77743,8,8
60929,4,4
46013,1,0
6559,0,0
92546,13,13
73122,7,7
21776,0,0
107698,19,14
119772,26,8
56075,3,3
12060,0,0
59644,4,4
54448,3,0
61673,4,4
43905,1,1
73850,7,7
117935,25,0
2047,0,0
21582,0,9
71481,7,7
111941,21,21
5980,0,0
77705,8,8
5448,0,0
7057,0,6
36666,1,24
2072,0,0
16512,0,0
92586,13,0
109639,20,23
81961,9,0
52345,2,2
32110,0,0
24037,0,16
76214,8,0
38401,1,1
51143,2,2
117962,25,24
73726,7,7
29596,0,0
62669,4,2
14806,0,0
95247,14,2
30195,0,0
61328,4,4
85378,10,2
94812,14,20
82017,9,9
46124,1,1
30211,0,0
22693,0,0
14685,0,0
93852,13,0
80078,9,0
17486,0,0
80297,9,11
108361,19,0
118346,25,20
9207,0,0
82622,10,10
78864,8,1
21862,0,0
12091,0,2
52564,2,2
58955,4,2
13108,0,0
12576,0,0
56647,3,0
27084,0,0
87270,11,0
70168,6,2
5374,0,0
104341,17,17
111684,21,21
66772,5,0
164,0,0
89255,12,1
83019,10,21
34304,1,1
78172,8,0
121751,28,28
29915,0,0
33790,1,0
104281,17,16
14329,0,0
55815,3,1
6209,0,0
113899,22,0
37494,1,1
82515,9,0
34878,1,1
107221,19,9
3117,0,0
28437,0,0
18241,0,0
80931,9,9
40651,1,1
17680,0,10
72020,7,7
122050,28,28
59744,4,7
82710,10,4
7884,0,0
48969,2,2
37943,1,1
54233,3,3
88008,11,11
68918,6,6
90225,12,12
90292,12,0
17119,0,0
91846,13,20
23663,0,0
42768,1,1
110132,20,17
10408,0,0
112975,21,1
105179,18,4
109592,20,20
59691,4,0
37718,1,1
112774,21,21
82378,9,9
19570,0,17
64246,5,5
114642,22,21
8363,0,16
49924,2,1
47399,2,2
40915,1,6
19815,0,0
42436,1,1
24075,0,0
55788,3,3
25730,0,0
54783,3,3
105302,18,2
56061,3,3
12494,0,0
37771,1,0
27646,0,0
96283,14,4
50631,2,8
46217,1,1
56283,3,3
83957,10,3
95164,14,13
83464,10,0
52507,2,2
70405,6,13
87560,11,16
58938,4,4
26632,0,0
10696,0,0
37245,1,1
122288,28,4
26792,0,1
86671,11,0
99510,15,15
90273,12,0
54409,3,3
2584,0,0
86790,11,0
14515,0,16
99815,16,0
59852,4,4
35173,1,2
83365,10,0
20209,0,16
50234,2,2
51120,2,7
30830,0,0
90906,12,1
11491,0,0
118156,25,2
47028,2,2
56158,3,8
20182,0,0
44751,1,1
109277,20,20
22367,0,0
94186,13,14
5352,0,0
9163,0,0
123299,29,0
106672,18,18
94836,14,10
101162,16,16
71505,7,7
21393,0,0
93927,13,18
80016,9,9
31317,0,0
106665,18,2
21379,0,0
89583,12,0
32436,0,0
8289,0,14
8468,0,0
8648,0,0
76443,8,8
58305,3,1
56634,3,3
32645,0,3
1765,0,4
70336,6,10
90948,12,4
37480,1,8
123915,29,0
76287,8,3
45029,1,1
112257,21,21
62254,4,17
23048,0,16
83887,10,15
32340,0,0
21757,0,0
66965,5,5
58174,3,3
18619,0,6
106042,18,18
8053,0,0
112098,21,2
44994,1,0
64755,5,5
61205,4,2
84318,10,2
96036,14,13
38066,1,1
52023,2,7
117911,25,2
698,0,0
34350,1,1
31916,0,0
111735,21,21
81773,9,9
112155,21,21
91692,12,9
664,0,0
19901,0,4
105070,18,18
53670,2,2
47909,2,17
120120,26,0
64126,5,6
124755,30,0
625,0,0
32909,1,1
31049,0,0
48694,2,2
2168,0,0
39527,1,1
50800,2,2
84332,10,0
75684,8,8
40041,1,5
105247,18,22
110851,20,20
45137,1,1
60456,4,4
64416,5,5
116647,24,3
105322,18,21
112324,21,21
86280,11,11
63775,5,5
76223,8,3
102129,16,9
101929,16,0
108988,19,4
81642,9,15
10484,0,0
43914,1,6
72185,7,7
8835,0,9
71604,7,7
30039,0,0
56796,3,7
107378,19,9
110205,20,18
84137,10,2
65933,5,5
40825,1,6
68969,6,1
44856,1,2
72993,7,7
109399,20,13
11129,0,0
26355,0,0
71704,7,20
108384,19,18
38964,1,2
71199,7,7
82497,9,0
41826,1,1
97024,14,13
38094,1,1
63201,5,10
19390,0,0
59545,4,2
94420,13,13
68114,6,6
111016,20,2
19030,0,0
118953,25,4
5222,0,0
86583,11,11
77931,8,2
6812,0,0
48152,2,0
38482,1,1
103343,17,21
13619,0,0
20713,0,0
68909,6,2
68044,6,0
113912,22,2
18527,0,0
79753,9,9
26486,0,0
113510,22,3
33476,1,1
123886,29,1
41626,1,1
88381,11,11
7828,0,0
52619,2,2
59293,4,21
13797,0,0
49248,2,2
68138,6,1
117390,24,0
105501,18,2
93147,13,14
79757,9,9
26791,0,0
47352,2,3
1384,0,0
115492,23,13
54134,3,21
62549,4,4
38277,1,1
23621,0,0
71929,7,2
4337,0,0
102755,17,20
99109,15,2
50981,2,4
107259,19,16
78419,8,0
48798,2,0
77880,8,8
116965,24,2
67910,6,6
105456,18,1
71917,7,7
42161,1,1
122952,29,5
106422,18,8
41488,1,1
16578,0,0
9573,0,17
102225,17,10
69417,6,1
43683,1,1
97634,15,2
43811,1,1
11250,0,0
108847,19,16
78341,8,0
111231,20,1
76594,8,1
50855,2,2
53573,2,9
61847,4,4
18420,0,0
7040,0,0
112479,21,2
97529,15,15
44212,1,1
116933,24,15
80834,9,20
91772,13,13
31754,0,0
113807,22,6
75557,8,17
76874,8,8
85085,10,10
55379,3,3
69170,6,8
78862,8,0
7823,0,0
69572,6,17
81089,9,9
101873,16,8
64518,5,2
104313,17,3
24455,0,0
109993,20,20
49951,2,2
21973,0,7
67997,6,6
50857,2,0
114296,22,14
114683,22,7
50372,2,2
48463,2,2
9150,0,0
101856,16,4
98554,15,11
94118,13,0
114378,22,8
55314,3,3
94777,14,1
112541,21,21
44701,1,1
109336,20,20
28418,0,0
28828,0,0
69340,6,6
23310,0,0
20173,0,0
83839,10,1
4519,0,0
82525,9,16
81688,9,16
61133,4,4
104776,17,3
47725,2,15
87552,11,0
81338,9,9
39944,1,0
52740,2,2
19221,0,16
97461,15,2
27893,0,0
15838,0,0
69209,6,0
46863,1,2
45401,1,1
96280,14,14
69895,6,1
60685,4,12
46426,1,1
25646,0,0
884,0,0
96463,14,0
11779,0,0
60476,4,21
103877,17,17
35072,1,1
9298,0,0
122682,28,0
55354,3,3
42867,1,8
67890,6,0
83922,10,10
11735,0,4
68058,6,0
53369,2,2
11098,0,0
21428,0,0
119761,26,3
21615,0,7
110921,20,18
58018,3,17
19356,0,0
45660,1,15
27886,0,0
76659,8,8
78523,8,1
8028,0,0
22096,0,0
105480,18,1
96427,14,14
61111,4,4
119712,26,1
88045,11,11
14408,0,0
83154,10,2
16579,0,0
12723,0,0
70985,6,0
72641,7,7
121735,28,28
107410,19,0
62698,4,5
73734,7,7
38372,1,1
106982,18,1
60143,4,7
66816,5,0
14830,0,0
103273,17,17
33752,1,22
28934,0,0
436,0,0
84494,10,0
63029,5,5
35406,1,1
62920,4,20
58089,3,8
25418,0,0
109016,19,19
76813,8,15
119962,26,1
63619,5,5
36250,1,1
36578,1,1
3946,0,0
119418,26,7
35798,1,1
84134,10,10
104431,17,17
546,0,0
65646,5,5
54347,3,3
116511,24,6
68072,6,5
79616,9,0
59118,4,0
20682,0,0
119738,26,10
120912,27,1
61530,4,4
100515,16,16
107241,19,19
44897,1,1
70909,6,0
752,0,0
77138,8,1
37181,1,1
68484,6,6
68194,6,2
117114,24,11
96196,14,14
110860,20,20
24963,0,0
100884,16,16
1478,0,12
14651,0,0
120156,26,1
37919,1,1
100674,16,9
39976,1,6
15194,0,0
112832,21,2
118385,25,17
95796,14,17
123860,29,8
108313,19,9
15841,0,0
37110,1,1
13957,0,0
6359,0,0
10092,0,0
11589,0,0
84547,10,2
74938,7,5
124409,30,30
111746,21,21
124483,30,30
9129,0,0
52387,2,2
76914,8,8
82146,9,16
32224,0,9
77204,8,8
88944,12,0
60368,4,4
42522,1,1
54658,3,3
27925,0,0
64663,5,5
94157,13,13
60953,4,30
24066,0,0
93044,13,2
91791,13,22
78091,8,8
79525,9,0
33723,1,1
103600,17,8
4080,0,0
92094,13,24
18106,0,0
97258,15,17
117956,25,25
74977,7,3
23030,0,0
55977,3,0
85044,10,18
84531,10,2
104317,17,17
54396,3,3
7770,0,0
118040,25,0
10123,0,0
84699,10,7
5792,0,6
105612,18,18
26667,0,0
19272,0,0
91705,12,12
114022,22,1
111515,21,21
50976,2,2
76314,8,8
56688,3,3
43581,1,1
6483,0,0
47288,2,0
44083,1,1
66079,5,5
14555,0,0
79097,9,9
74546,7,18
17068,0,0
3737,0,0
9454,0,12
105095,18,7
122160,28,4
50349,2,7
81491,9,9
93981,13,13
124696,30,30
84792,10,10
82972,10,0
83355,10,5
25119,0,0
31197,0,0
25050,0,10
10216,0,0
35796,1,1
74321,7,7
50988,2,15
74513,7,7
105733,18,2
94185,13,0
12481,0,0
43576,1,1
72492,7,7
82200,9,0
92347,13,13
91230,12,0
68366,6,6
35784,1,1
56348,3,3
53210,2,2
41358,1,4
20725,0,16
57931,3,4
10415,0,0
60104,4,7
95867,14,17
22753,0,0
116401,24,13
10399,0,0
77437,8,0
95550,14,17
31393,0,0
44570,1,1
72802,7,7
111021,20,2
68758,6,7
62131,4,4
55209,3,0
87023,11,9
51002,2,2
17978,0,1
16666,0,0
31743,0,0
91126,12,0
27707,0,0
83387,10,10
90395,12,1
104145,17,14
17359,0,0
36802,1,29
114192,22,18
3235,0,0
716,0,0
42110,1,1
124435,30,4
43411,1,1
62333,4,0
4451,0,8
121807,28,15
115226,23,4
13948,0,0
88187,11,0
90593,12,0
46953,1,1
16731,0,0
49550,2,4
65028,5,1
79902,9,19
103186,17,7
15571,0,0
96169,14,14
66429,5,15
120377,26,1
38969,1,1
67473,6,1
123391,29,8
75849,8,5
77062,8,1
42375,1,1
63302,5,5
53552,2,2
34784,1,25
42211,1,1
112379,21,21
76357,8,1
34552,1,1
100752,16,9
48089,2,5
93349,13,7
81898,9,0
63796,5,0
68661,6,0
69819,6,0
18571,0,0
11206,0,0
26759,0,0
31447,0,0
26356,0,9
31196,0,0
20920,0,0
56579,3,3
68584,6,0
28424,0,0
36650,1,1
78607,8,0
79254,9,16
101880,16,16
70582,6,6
119214,26,1
60358,4,1
49526,2,2
85462,10,10
54727,3,1
93315,13,0
107013,18,10
120208,26,18
15192,0,11
438,0,0
30738,0,0
23272,0,0
92575,13,11
88984,12,1
42091,1,0
102194,16,0
56554,3,7
87454,11,1
57463,3,3
83344,10,4
60350,4,0
87884,11,0
114229,22,13
28445,0,0
112967,21,18
9798,0,0
29630,0,0
63890,5,5
122983,29,0
89374,12,20
11241,0,0
29896,0,12
68941,6,6
27022,0,0
74758,7,0
61524,4,2
27878,0,4
73771,7,1
34292,1,1
123215,29,3
105161,18,18
35056,1,1
108907,19,17
118836,25,2
70479,6,6
51328,2,4
60990,4,4
59704,4,4
15780,0,0
81303,9,14
24534,0,0
71046,6,0
72611,7,18
82157,9,16
88740,11,12
59581,4,20
104597,17,17
28416,0,0
6417,0,4
59988,4,13
56996,3,3
93669,13,3
114767,22,18
85874,10,10
8810,0,0
56359,3,3
114152,22,0
110515,20,14
18563,0,0
116018,23,2
109661,20,13
77310,8,1
99965,16,0
45504,1,1
116709,24,2
14353,0,0
26338,0,4
19183,0,0
18786,0,0
44478,1,1
98845,15,9
69491,6,5
108588,19,16
73310,7,7
35533,1,3
61227,4,2
63970,5,5
72834,7,10
74336,7,7
8211,0,0
38952,1,1
71974,7,0
54394,3,3
122220,28,28
41407,1,1
92294,13,11
75011,7,3
104892,18,18
49779,2,2
53892,3,3
4259,0,0
31249,0,0
30784,0,0
53925,3,3
17975,0,14
71174,7,7
5393,0,0
88097,11,11
66578,5,5
60741,4,4
25637,0,0
81640,9,20
89158,12,12
54156,3,0
40410,1,0
66274,5,5
93888,13,1
112158,21,2
50923,2,2
100261,16,16
45735,1,1
12548,0,0
114860,22,1
2785,0,0
22771,0,0
20027,0,0
68406,6,6
70536,6,1
47863,2,2
6067,0,0
101963,16,14
71580,7,7
176,0,14
114208,22,1
35390,1,1
80087,9,9
80780,9,0
2189,0,0
48246,2,2
28473,0,0
59576,4,0
57041,3,3
4468,0,0
66161,5,1
121151,27,7
81545,9,24
28649,0,0
115253,23,2
34899,1,6
111790,21,2
13757,0,6
64479,5,5
120487,27,4
1761,0,0
91309,12,10
23414,0,0
13279,0,0
118809,25,21
53859,3,3
23779,0,0
120141,26,0
72917,7,23
56038,3,3
3789,0,4
63860,5,3
91154,12,0
1965,0,0
8968,0,0
79967,9,9
30079,0,11
43605,1,1
4272,0,0
30597,0,0
69294,6,0
45189,1,1
26380,0,0
9562,0,0
54495,3,3
2861,0,9
38758,1,1
27234,0,0
93182,13,1
97397,15,0
24983,0,8
97446,15,0
24986,0,16
89146,12,11
112028,21,21
99195,15,17
10898,0,0
34662,1,1
1061,0,0
460,0,0
36675,1,18
115851,23,7
108408,19,2
108377,19,16
26936,0,0
82326,9,9
41761,1,1
49965,2,2
105114,18,1
64915,5,13
60790,4,18
17339,0,0
87756,11,11
45103,1,1
98096,15,16
67455,6,6
106237,18,1
73520,7,7
124405,30,10
68266,6,5
182,0,0
18270,0,11
123305,29,2
40681,1,0
72773,7,7
46449,1,1
36665,1,1
6519,0,0
103824,17,3
95363,14,0
297,0,0
87529,11,0
12024,0,0
9485,0,0
14165,0,0
49042,2,2
8216,0,0
28551,0,0
54296,3,3
108908,19,9
102010,16,16
82266,9,1
28159,0,8
7067,0,0
75178,8,28
12794,0,0
75644,8,8
80029,9,0
105313,18,2
7329,0,0
68496,6,0
118941,25,0
3725,0,9
14785,0,0
87291,11,30
81432,9,9
95125,14,0
48044,2,2
45827,1,1
62964,5,0
44971,1,1
437,0,4
101962,16,22
44962,1,1
74368,7,3
86013,10,0
28921,0,0
79479,9,15
62315,4,4
54915,3,7
31940,0,0
69699,6,1
92569,13,5
59490,4,0
52321,2,2
90732,12,1
89701,12,0
30959,0,0
21731,0,24
25462,0,0
27903,0,0
63408,5,13
18820,0,0
21917,0,17
77053,8,10
9140,0,0
91653,12,12
102615,17,2
43174,1,1
8777,0,0
93080,13,14
95118,14,0
6792,0,0
32536,0,0
34131,1,1
17571,0,0
44616,1,1
73518,7,6
47552,2,2
63653,5,18
2875,0,0
15617,0,0
103672,17,17
53914,3,3
108192,19,9
31838,0,0
116858,24,4
87383,11,1
118357,25,15
25767,0,0
45954,1,1
14146,0,0
98258,15,16
17063,0,0
43697,1,7
76091,8,2
13206,0,0
73005,7,7
80785,9,16
27628,0,0
110131,20,20
10102,0,0
93615,13,5
47428,2,2
71487,7,1
75047,8,11
37091,1,1
18314,0,0
60786,4,4
50186,2,2
123184,29,5
63992,5,5
37523,1,1
86018,10,4
24021,0,0
80531,9,7
99548,15,0
111867,21,8
11888,0,0
29881,0,0
87304,11,11
91977,13,7
73968,7,24
24901,0,0
116117,23,23
10888,0,1
45905,1,1
99717,16,0
72763,7,2
37451,1,1
18285,0,0
112521,21,2
72050,7,7
61044,4,2
76113,8,3
99940,16,9
59359,4,4
31841,0,0
16400,0,3
29916,0,0
49017,2,7
64601,5,0
59761,4,4
76924,8,8
124927,30,4
55601,3,3
80741,9,0
86362,11,11
69328,6,6
33705,1,13
83444,10,1
31652,0,0
113327,21,0
116451,24,24
6770,0,0
41931,1,1
16824,0,0
36721,1,1
81579,9,0
75509,8,8
121029,27,4
106866,18,18
123026,29,0
107390,19,11
79846,9,20
14460,0,0
105419,18,1
54239,3,3
88935,11,11
118720,25,14
80030,9,0
45847,1,1
35350,1,1
35979,1,1
29073,0,0
25024,0,0
82312,9,9
53978,3,3
77679,8,8
119232,26,0
112130,21,21
85604,10,4
69597,6,6
99848,16,0
87113,11,1
54700,3,3
114518,22,3
6987,0,0
43425,1,1
42537,1,1
122884,29,0
80246,9,0
57921,3,3
49235,2,2
117493,24,2
18250,0,11
109139,19,0
112822,21,21
23661,0,0
76791,8,8
58392,3,3
10628,0,0
90556,12,8
66924,5,5
22175,0,0
18365,0,0
63893,5,5
75050,8,8
111397,21,21
109597,20,20
56935,3,3
87121,11,11
48520,2,4
117898,25,1
102643,17,8
92951,13,5
59206,4,4
113223,21,13
3968,0,0
11494,0,0
2709,0,0
93845,13,0
71513,7,7
2054,0,0
39957,1,1
51583,2,2
18355,0,0
29054,0,0
27176,0,12
28637,0,0
54944,3,3
5073,0,14
91325,12,14
2264,0,0
15939,0,0
49579,2,2
64443,5,5
28049,0,0
1770,0,0
111161,20,2
44526,1,1
102929,17,1
89591,12,12
31774,0,0
49388,2,2
120560,27,10
35246,1,1
26102,0,0
80412,9,5
4088,0,24
12724,0,17
78568,8,8
37942,1,1
104097,17,0
80975,9,0
102617,17,0
61149,4,0
117318,24,1
14956,0,0
1812,0,0
80443,9,9
69696,6,6
109296,20,13
99602,15,0
24505,0,0
51014,2,21
72256,7,10
92565,13,1
25725,0,0
57552,3,3
31206,0,0
73581,7,7
94168,13,24
41402,1,1
75628,8,8
30082,0,0
74750,7,7
109763,20,24
81790,9,9
64562,5,5
7737,0,6
61399,4,0
21289,0,0
63292,5,5
32564,0,0
59148,4,4
108305,19,9
38987,1,1
78693,8,0
111840,21,5
85785,10,10
91854,13,13
47079,2,2
101896,16,17
95878,14,17
62978,5,1
59149,4,2
89704,12,12
20251,0,4
73142,7,7
55974,3,3
67513,6,1
38726,1,11
99577,15,15
