,true_labels,predicted_labels
98858,15,15
36718,1,1
30662,0,0
1945,0,0
63787,5,5
18739,0,0
6528,0,0
104289,17,17
25217,0,0
109459,20,20
58693,4,4
60944,4,4
23987,0,0
117874,25,25
7156,0,0
2724,0,0
91234,12,12
72360,7,7
87188,11,11
88117,11,11
55050,3,3
111443,21,21
56774,3,3
40258,1,0
122239,28,28
19974,0,0
81066,9,9
94667,14,14
107448,19,19
118289,25,25
84543,10,10
72720,7,7
23706,0,0
95651,14,14
105918,18,18
24128,0,0
29752,0,0
106005,18,18
115183,23,23
102130,16,16
110772,20,20
32874,1,1
65559,5,5
17805,0,0
99342,15,15
105701,18,18
65240,5,5
26504,0,0
17284,0,0
74845,7,7
33877,1,1
50874,2,2
104714,17,17
17091,0,0
99124,15,2
124206,30,28
44937,1,1
1540,0,0
104588,17,17
41985,1,1
88318,11,11
23967,0,7
121021,27,27
124739,30,30
14461,0,0
7090,0,0
64502,5,5
28567,0,0
119959,26,26
26174,0,0
52835,2,2
80864,9,9
30919,0,0
58917,4,4
48158,2,2
98518,15,15
8341,0,0
35004,1,1
38979,1,1
49585,2,2
102607,17,17
101787,16,16
46382,1,1
91405,12,12
44640,1,1
15466,0,0
40518,1,1
43623,1,1
110157,20,20
53996,3,3
115870,23,2
86266,11,10
33657,1,1
86420,11,11
21069,0,0
106025,18,18
9203,0,0
60129,4,4
70590,6,6
16723,0,0
74689,7,7
68974,6,6
8089,0,0
16412,0,0
30300,0,0
66136,5,5
24651,0,0
119312,26,26
115158,23,2
96772,14,14
56685,3,3
74542,7,7
115182,23,6
25352,0,0
7423,0,9
44652,1,1
113683,22,22
78106,8,8
90564,12,12
67286,6,6
76774,8,0
98219,15,15
52983,2,2
94454,14,14
10140,0,0
83701,10,10
10641,0,0
93299,13,13
73045,7,7
87853,11,11
63403,5,5
67068,5,5
47194,2,2
74010,7,7
91315,12,12
2636,0,0
62839,4,4
68959,6,13
88255,11,11
94085,13,13
82919,10,10
25718,0,0
84953,10,10
35901,1,1
86750,11,11
96148,14,14
114765,22,22
38511,1,6
40947,1,1
15914,0,11
101575,16,16
60234,4,4
105342,18,18
27017,0,0
26890,0,0
44276,1,1
12000,0,0
50276,2,2
1900,0,0
55411,3,3
30708,0,0
2968,0,0
101445,16,0
81130,9,9
110623,20,20
18183,0,0
40347,1,1
6006,0,0
8775,0,0
59709,4,4
109081,19,19
86701,11,11
55068,3,3
9043,0,0
10963,0,0
4143,0,0
106528,18,18
118206,25,25
109070,19,19
108521,19,19
109689,20,20
121100,27,27
18751,0,0
105204,18,18
76282,8,1
101977,16,2
51681,2,2
15969,0,0
7524,0,0
70852,6,6
61769,4,6
30334,0,0
6110,0,19
36503,1,1
53840,3,3
76984,8,8
47123,2,0
32446,0,0
89950,12,12
120225,26,26
82843,10,0
28422,0,0
77885,8,8
43943,1,1
80749,9,9
3099,0,0
85846,10,2
5561,0,0
11626,0,0
83979,10,10
115775,23,23
106195,18,18
9760,0,0
19818,0,0
81511,9,9
73050,7,7
42063,1,1
91206,12,0
23515,0,0
115943,23,23
54264,3,3
115119,23,23
118873,25,25
44947,1,1
57445,3,3
87522,11,11
111060,20,20
68290,6,6
8218,0,0
38944,1,1
96412,14,14
114184,22,22
122421,28,28
109653,20,20
33261,1,1
101082,16,16
71617,7,7
20138,0,0
52295,2,2
18702,0,0
113503,22,22
61237,4,4
42501,1,1
14341,0,0
99281,15,15
66902,5,5
20081,0,0
29231,0,0
120053,26,26
99177,15,15
122173,28,28
99092,15,15
87382,11,11
117919,25,25
74471,7,7
86137,11,11
103744,17,17
24210,0,0
70989,6,6
54803,3,3
28576,0,0
53643,2,2
106686,18,18
124100,30,30
96012,14,14
111537,21,21
123202,29,29
91686,12,12
99381,15,15
71909,7,7
84446,10,10
51602,2,2
114413,22,22
83331,10,10
64444,5,5
70236,6,6
111545,21,1
67746,6,6
23861,0,0
110679,20,20
21822,0,0
103115,17,17
109771,20,20
123990,30,30
50264,2,2
74911,7,7
71575,7,7
38248,1,1
68051,6,0
123575,29,29
2542,0,0
70669,6,6
84843,10,10
108194,19,19
4679,0,0
67823,6,1
80472,9,9
41698,1,1
19648,0,0
124930,30,30
39402,1,1
101073,16,16
102919,17,17
25360,0,0
6766,0,3
41714,1,1
50188,2,2
33805,1,1
119220,26,26
25069,0,0
30896,0,0
105131,18,18
46909,1,1
93028,13,13
88040,11,11
69031,6,6
63418,5,5
96690,14,14
58354,3,0
104049,17,17
15753,0,0
45912,1,1
49384,2,2
20136,0,0
94109,13,13
116633,24,24
57015,3,3
10757,0,0
61091,4,4
100091,16,16
30418,0,0
85422,10,10
29321,0,0
10393,0,0
85087,10,10
2726,0,0
59442,4,21
97586,15,15
73081,7,7
7031,0,0
91222,12,12
69406,6,0
110611,20,20
43603,1,1
91268,12,12
61062,4,4
34502,1,0
114625,22,22
18337,0,0
30313,0,0
57700,3,3
27585,0,0
41536,1,1
121775,28,28
76005,8,8
43456,1,1
98780,15,15
120732,27,27
67422,6,6
116435,24,24
60078,4,4
98254,15,15
62817,4,4
95280,14,14
65132,5,3
111519,21,21
52441,2,2
10407,0,0
19273,0,0
26867,0,0
39881,1,1
107934,19,9
110747,20,20
81598,9,9
74360,7,7
43656,1,1
26704,0,0
47996,2,2
106393,18,18
84228,10,10
119227,26,26
99148,15,15
87766,11,11
124934,30,30
2997,0,0
56279,3,3
47138,2,2
124530,30,30
62172,4,4
79388,9,9
40357,1,1
109272,20,20
121018,27,27
111252,20,20
8764,0,0
119515,26,26
61468,4,0
121683,27,27
69151,6,6
13711,0,0
42939,1,1
42047,1,1
100187,16,16
9902,0,0
88360,11,11
107043,19,19
78076,8,1
38956,1,1
85519,10,10
74672,7,7
54529,3,3
115135,23,23
20803,0,0
91102,12,12
91431,12,12
118380,25,25
45718,1,1
117438,24,24
26857,0,0
103023,17,17
78300,8,8
23240,0,0
50409,2,2
84072,10,10
25097,0,0
84249,10,10
117819,25,25
120744,27,27
26788,0,0
14346,0,0
49187,2,2
123948,29,29
20959,0,0
30712,0,0
81644,9,9
29727,0,0
56855,3,3
88594,11,11
43957,1,1
43378,1,1
20992,0,0
96564,14,14
114105,22,22
70556,6,6
22893,0,0
20284,0,0
12751,0,0
24025,0,0
92125,13,13
42777,1,1
50704,2,2
64118,5,5
114163,22,22
52737,2,2
37983,1,1
37218,1,1
8932,0,0
114202,22,22
109644,20,20
8075,0,0
91883,13,13
124093,30,30
86663,11,11
79330,9,9
124741,30,30
29389,0,0
106936,18,18
7230,0,0
45879,1,6
103557,17,17
101396,16,16
23136,0,0
87631,11,11
98882,15,15
2259,0,0
58538,3,3
77999,8,1
12846,0,0
93662,13,13
362,0,0
94888,14,14
14324,0,0
58287,3,3
32523,0,0
25913,0,0
62983,5,5
77547,8,17
77871,8,8
47332,2,2
92466,13,13
15186,0,0
120742,27,27
80144,9,9
46942,1,1
12186,0,0
122001,28,28
51766,2,2
86061,11,11
107183,19,19
29478,0,0
27090,0,3
40932,1,1
86263,11,11
50244,2,2
68463,6,1
91877,13,13
2323,0,0
65745,5,5
3995,0,0
15627,0,0
100558,16,16
16441,0,0
59708,4,4
32807,1,1
23812,0,0
38423,1,1
122588,28,28
39584,1,1
19428,0,0
88788,11,11
74771,7,7
7162,0,0
36560,1,1
58341,3,3
2831,0,0
80113,9,9
19331,0,0
63512,5,5
6832,0,0
93214,13,13
36461,1,1
95917,14,14
77677,8,8
43600,1,1
105013,18,18
4051,0,0
55923,3,3
105667,18,18
89457,12,12
116643,24,24
18926,0,0
114643,22,1
67269,6,4
122672,28,28
20088,0,14
10762,0,0
44779,1,1
78724,8,8
52258,2,2
98022,15,15
8682,0,0
110336,20,20
23174,0,8
46726,1,0
51160,2,2
91209,12,12
94232,13,13
53248,2,2
53627,2,2
11295,0,0
110386,20,1
110678,20,14
93780,13,13
82853,10,10
57071,3,23
18684,0,0
124614,30,30
37059,1,1
73986,7,7
66343,5,5
115153,23,23
47066,2,2
8655,0,0
45172,1,1
71281,7,7
65621,5,5
77778,8,1
112800,21,21
115603,23,23
11074,0,0
110756,20,20
32757,1,1
42901,1,1
9314,0,0
44880,1,1
108489,19,19
5541,0,0
43057,1,1
104804,18,18
69478,6,6
110,0,12
2372,0,0
80816,9,9
87790,11,11
51740,2,2
65325,5,5
70424,6,6
105695,18,18
93696,13,13
36005,1,1
83843,10,10
19444,0,0
56266,3,3
55978,3,3
5154,0,0
16042,0,0
70894,6,6
31504,0,0
80601,9,9
70365,6,1
90233,12,12
36729,1,1
76673,8,8
23090,0,0
34391,1,1
75944,8,8
109006,19,19
91695,12,0
101627,16,16
9980,0,0
73988,7,7
76734,8,0
59788,4,4
65418,5,5
101970,16,16
39604,1,1
25265,0,0
123508,29,29
74776,7,7
43886,1,1
37634,1,1
59060,4,10
98786,15,15
39254,1,1
53683,2,2
85041,10,5
73176,7,7
51834,2,2
4911,0,0
56736,3,3
6872,0,0
121545,27,27
118944,25,2
36750,1,1
49466,2,2
68035,6,1
76487,8,8
54392,3,3
34628,1,1
28278,0,0
67331,6,6
33364,1,1
25690,0,0
53385,2,2
72947,7,7
42210,1,1
71669,7,7
95203,14,14
57680,3,3
107162,19,19
31641,0,5
5779,0,0
7225,0,0
75990,8,8
20475,0,0
100663,16,16
102417,17,17
102335,17,17
15530,0,0
80651,9,0
13732,0,0
50879,2,2
64750,5,5
64319,5,5
105202,18,18
66717,5,5
45410,1,1
61933,4,4
10501,0,0
97056,15,15
34827,1,1
89277,12,12
116028,23,23
71275,7,7
31235,0,0
88841,11,11
39929,1,1
19934,0,0
30464,0,0
114875,22,22
32549,0,0
32435,0,0
75473,8,8
112349,21,21
23445,0,0
79546,9,9
80511,9,9
33219,1,1
116697,24,1
18621,0,0
60386,4,4
9158,0,0
95382,14,14
122823,28,0
54067,3,3
80568,9,9
92017,13,13
61989,4,4
122740,28,28
27853,0,0
90285,12,0
32760,1,8
100577,16,16
119849,26,26
62016,4,7
94407,13,13
28101,0,0
24683,0,0
110430,20,20
24393,0,0
108523,19,19
1815,0,0
101205,16,16
15370,0,0
107213,19,19
10776,0,0
34752,1,1
79815,9,9
70566,6,6
67491,6,6
122877,29,29
26922,0,0
119026,25,25
53837,3,3
18742,0,0
8745,0,0
51491,2,2
98915,15,15
62079,4,4
76801,8,8
32590,0,0
90890,12,12
14792,0,0
111978,21,21
4218,0,0
39317,1,1
80251,9,9
28362,0,0
104363,17,0
50662,2,2
48662,2,2
9804,0,0
117703,24,24
94529,14,14
20399,0,0
97706,15,15
39845,1,1
94037,13,13
38061,1,1
20870,0,15
50925,2,2
101997,16,0
92016,13,13
50273,2,2
66705,5,5
59594,4,4
84848,10,10
23444,0,0
64534,5,5
68279,6,6
16249,0,0
25066,0,0
41652,1,1
4253,0,0
104649,17,17
56817,3,3
23604,0,0
124617,30,30
25818,0,0
78594,8,0
31974,0,0
39473,1,1
19461,0,0
47579,2,2
81246,9,9
31570,0,0
1349,0,0
87120,11,11
22711,0,0
18924,0,0
8535,0,0
22237,0,0
72639,7,7
86384,11,11
61164,4,4
63422,5,5
33116,1,1
67846,6,6
38183,1,1
87641,11,0
38592,1,1
26135,0,0
86802,11,11
1332,0,0
80057,9,9
118507,25,25
83587,10,10
23389,0,0
2854,0,0
90229,12,30
97744,15,15
84069,10,10
14377,0,0
27726,0,0
22691,0,0
18198,0,0
29161,0,0
54981,3,3
24777,0,0
94300,13,13
108346,19,9
104506,17,17
85611,10,10
75272,8,8
50839,2,2
24342,0,0
66792,5,5
9810,0,0
24655,0,0
53152,2,23
115714,23,23
3118,0,0
81834,9,9
84447,10,2
14203,0,0
44323,1,1
104160,17,17
105140,18,18
52211,2,2
45119,1,1
119200,26,26
57721,3,3
34410,1,1
29642,0,0
25844,0,0
68317,6,6
10154,0,0
61534,4,4
46780,1,1
65967,5,5
15177,0,0
8277,0,0
99091,15,4
99482,15,15
93364,13,13
75942,8,8
113699,22,22
50170,2,2
105394,18,18
69623,6,6
31271,0,0
81275,9,9
63354,5,5
51371,2,2
103956,17,17
102538,17,17
58291,3,3
42363,1,1
10056,0,0
43501,1,1
117659,24,24
98769,15,15
93434,13,13
65174,5,5
58814,4,0
10330,0,0
5381,0,0
100344,16,16
37278,1,1
77031,8,8
89538,12,12
83377,10,10
95587,14,14
25802,0,0
85446,10,10
112751,21,21
73966,7,1
65831,5,5
124218,30,30
14238,0,0
65194,5,5
66507,5,5
32528,0,0
83681,10,7
24840,0,0
116876,24,24
107046,19,19
47336,2,2
71937,7,2
10118,0,0
20014,0,0
28655,0,0
93082,13,13
102045,16,16
111643,21,21
33903,1,1
78530,8,8
81680,9,9
60932,4,0
27825,0,0
40233,1,1
79150,9,9
25686,0,0
40221,1,1
38246,1,1
53127,2,2
32082,0,0
37464,1,1
101573,16,3
60867,4,4
53710,3,3
123927,29,29
36768,1,1
46591,1,8
82272,9,9
77581,8,8
102695,17,17
102532,17,17
36883,1,1
41960,1,1
74412,7,7
95518,14,14
100193,16,16
18275,0,0
103279,17,17
53777,3,3
89549,12,12
109943,20,20
93403,13,13
99115,15,15
549,0,0
108718,19,19
32204,0,0
10425,0,0
75349,8,8
70625,6,6
28121,0,0
59983,4,4
44670,1,1
572,0,0
97940,15,15
33765,1,0
48546,2,2
89436,12,12
106012,18,18
120194,26,26
88038,11,11
61979,4,4
4896,0,0
81309,9,9
120298,26,26
47209,2,2
108236,19,19
8158,0,0
34498,1,1
102297,17,17
12116,0,0
85700,10,10
47615,2,2
34382,1,1
70058,6,0
45637,1,1
27418,0,0
2660,0,0
77488,8,8
12951,0,0
13479,0,0
20258,0,0
60421,4,4
73024,7,7
44848,1,1
47069,2,2
87045,11,1
56610,3,3
64395,5,5
26259,0,0
37680,1,26
100852,16,16
72579,7,7
67378,6,6
69244,6,6
46742,1,1
83515,10,0
5098,0,0
76654,8,8
102764,17,17
15911,0,0
98543,15,15
73341,7,7
85390,10,10
122715,28,28
90820,12,12
50146,2,2
68023,6,6
83631,10,10
91486,12,12
78415,8,8
98407,15,15
109270,20,20
123010,29,0
24038,0,0
115802,23,23
78184,8,5
116406,24,24
45956,1,1
96467,14,14
117601,24,24
73213,7,7
15031,0,0
68387,6,3
87639,11,11
28066,0,0
77791,8,8
114465,22,22
19686,0,0
30918,0,0
80708,9,9
35058,1,1
94744,14,14
31956,0,0
75612,8,8
6561,0,0
21664,0,0
43490,1,1
65758,5,5
65889,5,5
77553,8,8
65986,5,5
74125,7,7
100330,16,16
120003,26,1
68188,6,0
6650,0,0
98135,15,15
41863,1,1
69147,6,6
111295,20,20
122678,28,28
46254,1,0
81091,9,9
23739,0,0
73482,7,7
106275,18,18
8838,0,0
62252,4,2
41711,1,1
68386,6,6
109479,20,20
64001,5,5
79988,9,9
90828,12,12
77923,8,8
27880,0,0
15044,0,0
14169,0,0
26237,0,0
102013,16,16
77896,8,8
108683,19,19
113380,21,21
93570,13,13
51212,2,17
14009,0,0
100469,16,16
21842,0,0
83359,10,10
84965,10,10
1704,0,0
77187,8,8
24912,0,0
102196,16,16
108537,19,19
105870,18,18
20340,0,0
32447,0,0
114945,22,22
33626,1,1
5836,0,0
27733,0,0
21337,0,0
12345,0,2
48779,2,0
47891,2,2
23295,0,0
86932,11,11
88651,11,11
119303,26,26
34776,1,1
36103,1,1
9889,0,0
79124,9,9
29188,0,0
76538,8,1
49254,2,2
106380,18,18
114794,22,22
28264,0,0
71058,6,1
17037,0,0
62065,4,4
94149,13,13
79231,9,9
27589,0,0
101052,16,16
93267,13,3
32855,1,1
80611,9,9
69658,6,1
95776,14,14
118650,25,25
111364,21,21
79331,9,9
92806,13,25
74288,7,7
11922,0,0
119234,26,26
117994,25,25
21592,0,0
64722,5,5
61959,4,21
74970,7,7
7321,0,0
30914,0,0
112275,21,21
53824,3,3
25891,0,0
106030,18,18
63680,5,5
4961,0,0
25871,0,0
32661,0,0
54201,3,3
46816,1,1
52124,2,2
56285,3,3
79743,9,9
34095,1,1
5879,0,0
87887,11,11
85773,10,10
65732,5,5
78141,8,8
8893,0,0
113951,22,22
45368,1,1
97032,14,14
109088,19,19
6517,0,0
23169,0,0
2113,0,0
52676,2,2
61013,4,4
95068,14,14
18661,0,0
58604,3,3
51051,2,2
114870,22,22
75410,8,8
48150,2,2
39514,1,1
48358,2,2
82670,10,10
93062,13,13
71219,7,7
50616,2,2
99344,15,15
15766,0,0
11466,0,0
11567,0,16
98742,15,15
75468,8,8
120691,27,27
70616,6,6
110793,20,20
115489,23,23
43595,1,1
108972,19,19
1684,0,0
75879,8,8
117630,24,8
6657,0,0
21194,0,0
7431,0,0
24784,0,0
22808,0,4
44832,1,1
26514,0,0
107801,19,19
4081,0,0
62084,4,4
256,0,0
36121,1,1
111384,21,21
109843,20,20
84468,10,10
89164,12,0
50954,2,2
14535,0,0
119638,26,26
51422,2,2
53066,2,0
68521,6,6
119531,26,26
62721,4,4
66370,5,15
62494,4,4
20844,0,0
118180,25,25
19543,0,0
30952,0,0
6370,0,0
80959,9,0
79520,9,9
19242,0,0
95401,14,14
67527,6,6
49193,2,2
51683,2,2
48612,2,2
97874,15,8
98595,15,15
17865,0,0
57637,3,3
75316,8,8
92363,13,13
65895,5,5
96482,14,14
30329,0,0
81291,9,9
29571,0,0
12255,0,0
101803,16,16
3935,0,0
83966,10,10
85926,10,0
32073,0,0
31906,0,0
1501,0,0
95822,14,14
2787,0,0
85157,10,10
108740,19,0
20507,0,0
88183,11,11
10365,0,0
106487,18,18
60997,4,4
5809,0,0
42833,1,0
26330,0,0
82729,10,12
41494,1,1
97900,15,15
17342,0,0
103374,17,17
93824,13,13
76032,8,8
29216,0,0
123121,29,29
101542,16,16
3818,0,0
39858,1,1
33605,1,1
65489,5,5
56135,3,3
119785,26,26
96074,14,2
54778,3,3
4009,0,0
28966,0,0
64920,5,5
98077,15,15
112742,21,21
87577,11,11
92612,13,13
20262,0,0
31008,0,0
104557,17,17
70473,6,6
86525,11,11
84849,10,10
80347,9,9
11597,0,0
83825,10,10
71390,7,7
38475,1,1
101643,16,16
45130,1,1
14505,0,15
65404,5,5
66516,5,5
124711,30,30
101462,16,16
30577,0,0
52246,2,2
830,0,0
31165,0,0
70406,6,6
102529,17,17
100880,16,16
77628,8,8
82229,9,9
55260,3,3
23001,0,30
28467,0,0
35456,1,0
87133,11,11
53527,2,2
89153,12,12
11558,0,0
14777,0,0
102118,16,16
91989,13,13
29891,0,0
59972,4,2
79516,9,17
27093,0,0
59865,4,20
16638,0,0
113705,22,22
107233,19,19
5743,0,0
114549,22,22
4623,0,0
104652,17,17
78520,8,8
62756,4,4
109467,20,20
7363,0,0
107796,19,19
63584,5,5
19308,0,0
1405,0,0
80646,9,9
34086,1,1
64185,5,5
59579,4,4
84282,10,10
42474,1,1
72849,7,7
113239,21,21
47294,2,2
68989,6,6
44060,1,1
109361,20,20
75305,8,1
85037,10,10
21920,0,0
110850,20,20
22338,0,0
39506,1,1
45787,1,1
84549,10,10
2744,0,0
116609,24,24
1880,0,0
37250,1,1
5866,0,0
59861,4,4
9526,0,0
29803,0,0
88703,11,11
21564,0,0
46860,1,1
10180,0,0
99773,16,16
47970,2,2
5616,0,0
82041,9,9
98558,15,15
40919,1,1
42619,1,1
122950,29,12
77743,8,8
60929,4,4
46013,1,1
6559,0,0
92546,13,13
73122,7,7
21776,0,0
107698,19,19
119772,26,26
56075,3,3
12060,0,0
59644,4,4
54448,3,3
61673,4,4
43905,1,1
73850,7,7
117935,25,25
2047,0,0
21582,0,0
71481,7,7
111941,21,21
5980,0,0
77705,8,8
5448,0,0
7057,0,0
36666,1,1
2072,0,0
16512,0,0
92586,13,13
109639,20,20
81961,9,0
52345,2,2
32110,0,0
24037,0,0
76214,8,0
38401,1,1
51143,2,2
117962,25,25
73726,7,7
29596,0,0
62669,4,4
14806,0,0
95247,14,2
30195,0,0
61328,4,4
85378,10,10
94812,14,14
82017,9,9
46124,1,1
30211,0,0
22693,0,0
14685,0,0
93852,13,13
80078,9,9
17486,0,0
80297,9,9
108361,19,0
118346,25,25
9207,0,0
82622,10,10
78864,8,8
21862,0,1
12091,0,4
52564,2,2
58955,4,4
13108,0,0
12576,0,0
56647,3,3
27084,0,0
87270,11,11
70168,6,6
5374,0,0
104341,17,17
111684,21,21
66772,5,5
164,0,0
89255,12,7
83019,10,10
34304,1,1
78172,8,8
121751,28,28
29915,0,0
33790,1,5
104281,17,17
14329,0,0
55815,3,1
6209,0,0
113899,22,22
37494,1,1
82515,9,0
34878,1,1
107221,19,19
3117,0,0
28437,0,0
18241,0,0
80931,9,9
40651,1,1
17680,0,10
72020,7,7
122050,28,28
59744,4,4
82710,10,10
7884,0,0
48969,2,2
37943,1,1
54233,3,3
88008,11,11
68918,6,6
90225,12,12
90292,12,12
17119,0,0
91846,13,13
23663,0,0
42768,1,1
110132,20,20
10408,0,0
112975,21,21
105179,18,18
109592,20,20
59691,4,4
37718,1,1
112774,21,21
82378,9,9
19570,0,0
64246,5,0
114642,22,22
8363,0,2
49924,2,2
47399,2,2
40915,1,1
19815,0,0
42436,1,1
24075,0,0
55788,3,3
25730,0,0
54783,3,3
105302,18,18
56061,3,3
12494,0,0
37771,1,1
27646,0,0
96283,14,14
50631,2,13
46217,1,1
56283,3,3
83957,10,3
95164,14,14
83464,10,0
52507,2,2
70405,6,6
87560,11,11
58938,4,4
26632,0,0
10696,0,0
37245,1,1
122288,28,28
26792,0,0
86671,11,11
99510,15,15
90273,12,0
54409,3,3
2584,0,0
86790,11,11
14515,0,0
99815,16,16
59852,4,4
35173,1,1
83365,10,10
20209,0,0
50234,2,2
51120,2,2
30830,0,0
90906,12,1
11491,0,0
118156,25,25
47028,2,2
56158,3,3
20182,0,0
44751,1,1
109277,20,20
22367,0,0
94186,13,13
5352,0,0
9163,0,0
123299,29,29
106672,18,18
94836,14,14
101162,16,16
71505,7,7
21393,0,0
93927,13,13
80016,9,9
31317,0,0
106665,18,18
21379,0,0
89583,12,12
32436,0,0
8289,0,0
8468,0,0
8648,0,0
76443,8,8
58305,3,3
56634,3,3
32645,0,0
1765,0,0
70336,6,8
90948,12,12
37480,1,1
123915,29,29
76287,8,8
45029,1,1
112257,21,21
62254,4,4
23048,0,0
83887,10,10
32340,0,0
21757,0,0
66965,5,5
58174,3,3
18619,0,6
106042,18,18
8053,0,0
112098,21,21
44994,1,1
64755,5,5
61205,4,4
84318,10,2
96036,14,14
38066,1,1
52023,2,2
117911,25,25
698,0,0
34350,1,1
31916,0,0
111735,21,21
81773,9,9
112155,21,21
91692,12,12
664,0,0
19901,0,0
105070,18,18
53670,2,2
47909,2,2
120120,26,26
64126,5,5
124755,30,30
625,0,0
32909,1,1
31049,0,0
48694,2,2
2168,0,0
39527,1,1
50800,2,2
84332,10,10
75684,8,8
40041,1,1
105247,18,18
110851,20,20
45137,1,1
60456,4,4
64416,5,5
116647,24,24
105322,18,18
112324,21,21
86280,11,11
63775,5,5
76223,8,8
102129,16,16
101929,16,16
108988,19,15
81642,9,9
10484,0,0
43914,1,1
72185,7,7
8835,0,0
71604,7,7
30039,0,0
56796,3,7
107378,19,19
110205,20,20
84137,10,10
65933,5,5
40825,1,1
68969,6,6
44856,1,1
72993,7,7
109399,20,20
11129,0,0
26355,0,0
71704,7,7
108384,19,19
38964,1,1
71199,7,7
82497,9,9
41826,1,1
97024,14,14
38094,1,1
63201,5,5
19390,0,0
59545,4,2
94420,13,13
68114,6,6
111016,20,20
19030,0,0
118953,25,25
5222,0,0
86583,11,11
77931,8,0
6812,0,0
48152,2,2
38482,1,1
103343,17,17
13619,0,0
20713,0,0
68909,6,21
68044,6,6
113912,22,22
18527,0,0
79753,9,9
26486,0,0
113510,22,22
33476,1,1
123886,29,1
41626,1,1
88381,11,11
7828,0,0
52619,2,2
59293,4,4
13797,0,0
49248,2,2
68138,6,6
117390,24,24
105501,18,18
93147,13,13
79757,9,9
26791,0,0
47352,2,2
1384,0,0
115492,23,23
54134,3,3
62549,4,4
38277,1,1
23621,0,0
71929,7,4
4337,0,0
102755,17,17
99109,15,15
50981,2,2
107259,19,19
78419,8,8
48798,2,0
77880,8,8
116965,24,24
67910,6,6
105456,18,18
71917,7,7
42161,1,1
122952,29,29
106422,18,18
41488,1,1
16578,0,0
9573,0,0
102225,17,17
69417,6,1
43683,1,1
97634,15,15
43811,1,1
11250,0,0
108847,19,19
78341,8,0
111231,20,20
76594,8,1
50855,2,2
53573,2,2
61847,4,4
18420,0,0
7040,0,0
112479,21,21
97529,15,15
44212,1,1
116933,24,24
80834,9,9
91772,13,13
31754,0,0
113807,22,22
75557,8,8
76874,8,8
85085,10,10
55379,3,3
69170,6,6
78862,8,8
7823,0,0
69572,6,6
81089,9,9
101873,16,16
64518,5,5
104313,17,17
24455,0,0
109993,20,20
49951,2,2
21973,0,28
67997,6,6
50857,2,0
114296,22,22
114683,22,22
50372,2,2
48463,2,2
9150,0,0
101856,16,16
98554,15,15
94118,13,13
114378,22,22
55314,3,3
94777,14,14
112541,21,21
44701,1,1
109336,20,20
28418,0,0
28828,0,0
69340,6,6
23310,0,0
20173,0,0
83839,10,1
4519,0,0
82525,9,9
81688,9,9
61133,4,4
104776,17,17
47725,2,2
87552,11,0
81338,9,9
39944,1,1
52740,2,2
19221,0,0
97461,15,15
27893,0,0
15838,0,0
69209,6,0
46863,1,1
45401,1,1
96280,14,14
69895,6,6
60685,4,12
46426,1,1
25646,0,0
